client_id,last_name,first_name,patronymic,birth_date,passport_series,passport_number,passport_issued_by,address,phone,email
642,Соболева,Автоном,Тарасовна,1957-04-17,1690,778748,ГУ МВД России по респ. Хакасия,"п. Сасово, алл. Специалистов, д. 1/5, 095632",+7 740 039 10 19,innokentifomin@example.org
643,Белоусова,Демьян,Венедиктович,1982-01-17,5218,445705,ГУ МВД России по Липецкая обл.,"г. Чулым, пр. Садовый, д. 960, 770564",8 160 762 64 38,avtonom_09@example.com
644,Гущин,Дементий,Германович,1960-12-01,2281,811332,ГУ МВД России по Приморский край,"ст. Рославль, алл. Главная, д. 733 стр. 509, 164231",8 544 137 27 76,mitofan_2002@example.com
645,Самойлова,Прасковья,Александрович,2006-03-29,5946,364236,ГУ МВД России по Ханты-Мансийский АО,"п. Юрюзань, ш. Литейное, д. 2/8, 518870",+7 799 932 42 02,fedot37@example.com
646,Ермакова,Карл,Артемьевич,1963-07-12,9487,257677,ГУ МВД России по Ханты-Мансийский АО,"к. Ростов-на-Дону, ш. Курортное, д. 5/8 к. 525, 362689",+7 472 386 4100,zosima_85@example.net
647,Исаев,Светозар,Павловна,2005-08-26,5220,711046,ГУ МВД России по Камчатский край,"клх Лабытнанги, наб. Юбилейная, д. 893, 460476",+7 437 884 43 70,yarhipova@example.org
648,Лобанова,Радислав,Захаровна,1982-04-14,9428,466813,ГУ МВД России по Приморский край,"ст. Снежинск, бул. Коминтерна, д. 96, 541858",89002772910,leon_1992@example.org
649,Буров,Анна,Артемовна,1992-11-06,4993,832409,ГУ МВД России по Еврейская АО,"к. Приозерск, ул. Энтузиастов, д. 833 к. 7, 306773",+7 671 822 2667,fekla19@example.org
650,Васильева,Радислав,Яковлевич,1997-11-09,9460,235215,ГУ МВД России по Чукотский АО,"клх Шатки, пр. Ермака, д. 79, 428987",8 055 049 22 17,belousovatamara@example.com
651,Родионова,Таисия,Артемьевич,1997-06-11,8620,424620,ГУ МВД России по Ямало-Ненецкий АО,"с. Карачаевск, ш. Транспортное, д. 162, 399289",+7 982 718 26 53,rostislavtarasov@example.com
652,Красильникова,Аверьян,Алексеевна,1995-07-29,8158,774751,ГУ МВД России по Чукотский АО,"с. Черусти, алл. Красноармейская, д. 99 к. 41, 490145",89670692195,porfiri_1982@example.org
653,Михеев,Эрнст,Архиповна,1970-06-02,5226,802667,ГУ МВД России по Курская обл.,"клх Кострома, бул. Братский, д. 278, 780664",+7 (158) 901-6492,vadim_1992@example.org
654,Лихачева,Прохор,Степановна,1958-12-22,9997,651963,ГУ МВД России по респ. Бурятия,"д. Ельня, бул. Победы, д. 470 к. 188, 726282",86824485007,reginaselezneva@example.net
655,Пестова,Мартьян,Богдановна,1984-10-25,2192,803024,ГУ МВД России по Тульская обл.,"г. Буденновск, пер. Центральный, д. 2/7 к. 727, 208082",+7 391 702 6344,erofe59@example.com
656,Большакова,Доброслав,Ефимовна,1988-04-09,6475,479404,ГУ МВД России по Пермский край,"г. Избербаш, бул. Калинина, д. 34, 369091",+7 (375) 302-84-97,tagafonova@example.org
657,Николаева,Назар,Захаровна,1962-05-23,1256,423869,ГУ МВД России по Еврейская АО,"п. Оймякон, алл. Свердлова, д. 455 к. 5/9, 875403",8 488 215 97 73,moise_1988@example.net
658,Бирюков,Георгий,Герасимович,1972-08-10,3337,458332,ГУ МВД России по Кировская обл.,"с. Печенга, пер. Макаренко, д. 2 к. 55, 220429",8 (622) 699-2066,dkulikov@example.net
659,Авдеев,Демьян,Геннадиевич,1985-01-31,7234,337547,ГУ МВД России по Приморский край,"п. Москва, бул. Беляева, д. 9/9 стр. 8/8, 560413",+78208493153,olimpiada_1982@example.net
660,Никифоров,Владлен,Трофимович,1951-02-22,2729,180913,ГУ МВД России по респ. Адыгея,"к. Макаров, бул. Ульянова, д. 3/2, 304913",+71038975287,aleksandrakapustina@example.net
661,Беспалов,Ангелина,Зиновьевич,1982-02-21,4722,632351,ГУ МВД России по Чукотский АО,"к. Александров Гай, пер. Короткий, д. 482 к. 4, 976691",84896298056,vlas_1970@example.org
662,Александрова,Михаил,Демьянович,1977-08-18,7977,139581,ГУ МВД России по респ. Саха (Якутия),"г. Тула, пер. Орджоникидзе, д. 3/5 к. 543, 412531",+7 (795) 610-0777,davidbogdanov@example.com
663,Ильин,Зиновий,Федосеевич,1969-03-05,9453,903531,ГУ МВД России по респ. Удмуртия,"п. Нальчик, бул. Кирпичный, д. 88 стр. 83, 342444",8 (489) 047-60-78,isimonova@example.org
664,Титов,Аверкий,Макаровна,1966-11-01,8926,726258,ГУ МВД России по Ямало-Ненецкий АО,"ст. Шилка, ш. Ермака, д. 285, 328951",+75634091858,konovalovaljubov@example.net
665,Яковлев,Надежда,Оскаровна,1995-11-17,5829,270128,ГУ МВД России по респ. Коми,"к. Южноуральск, бул. Нефтяников, д. 29 к. 1/8, 004093",+7 454 184 0398,darjafedorova@example.net
666,Блинова,Епифан,Валентиновна,1947-01-10,3398,908554,ГУ МВД России по Ямало-Ненецкий АО,"п. Токсово, ш. Маркса, д. 1 к. 9/9, 265295",+7 646 933 35 62,apollonteterin@example.org
667,Колобов,Ладимир,Евсеевич,1986-07-19,8931,856215,ГУ МВД России по респ. Татарстан,"с. Баксан, бул. Клары Цеткин, д. 192 стр. 299, 311326",8 115 848 58 05,militsazhuravleva@example.org
668,Журавлев,Вениамин,Владиславовна,1990-03-04,6615,530816,ГУ МВД России по Еврейская АО,"ст. Ершов, ул. Матросова, д. 89, 774544",8 (082) 317-14-61,nadezhda_39@example.com
669,Носова,Святослав,Феликсовна,1974-01-18,5696,854540,ГУ МВД России по Ямало-Ненецкий АО,"п. Кош-Агач, бул. Менделеева, д. 153 к. 26, 025787",+7 368 605 0630,pvishnjakov@example.com
670,Соколов,Моисей,Андреевич,2001-10-24,4066,740255,ГУ МВД России по Самарская обл.,"к. Алапаевск, пер. Киевский, д. 139 стр. 420, 252094",8 237 597 9531,marfavolkova@example.org
671,Панова,Творимир,Феликсович,1987-10-19,4667,345369,ГУ МВД России по респ. Дагестан,"ст. Сызрань, бул. Космонавтов, д. 5 к. 60, 894453",8 (118) 081-8965,taras_34@example.com
672,Нестеров,Никон,Трофимович,1997-03-30,7840,424500,ГУ МВД России по Иркутская обл.,"г. Сыктывкар, пр. Интернациональный, д. 7 стр. 1/4, 162486",+7 704 726 6023,arseni_58@example.com
673,Баранов,Мстислав,Герасимович,1947-03-27,7034,485709,ГУ МВД России по респ. Башкортостан,"клх Верхотурье, пр. Мирный, д. 7 к. 858, 522441",+7 (395) 479-4064,ermil_15@example.net
674,Колобов,Фортунат,Антипович,2007-11-06,9683,561999,ГУ МВД России по Ставропольский край,"ст. Туапсе, пер. Розы Люксембург, д. 5/7 стр. 66, 183359",8 (487) 680-57-02,samsonsazonov@example.com
675,Мартынова,Бронислав,Аскольдовна,1999-11-30,6946,915922,ГУ МВД России по Краснодарский край,"д. Кажим, ул. Терешковой, д. 8/4, 329732",+7 (964) 402-8253,marfakolobova@example.com
676,Осипова,Христофор,Ивановна,1970-12-23,5874,653081,ГУ МВД России по Курганская обл.,"с. Ковров, бул. Большой, д. 68 стр. 30, 209140",+7 693 328 44 23,serafim19@example.net
677,Петухов,Ювеналий,Августович,1981-02-16,6330,956572,ГУ МВД России по Чукотский АО,"к. Курск, наб. Подлесная, д. 1/8 стр. 7, 383100",8 433 226 22 77,ruslan1984@example.org
678,Никонов,Марфа,Юльевич,1950-07-08,3587,245121,ГУ МВД России по респ. Марий-Эл,"клх Сосногорск, ш. Азина, д. 638, 360595",+7 (984) 241-07-40,polinadorofeeva@example.org
679,Филиппова,Платон,Харламович,1991-05-07,4216,772324,ГУ МВД России по Хабаровский край,"с. Радужный, наб. Центральная, д. 3/1, 363856",+76149745979,vasiligalkin@example.org
680,Гаврилова,Ульяна,Борисовна,1985-05-02,7157,681478,ГУ МВД России по Ненецкий АО,"к. Шатой, пер. Войкова, д. 699 стр. 1, 932664",+7 (223) 946-1212,foti_2017@example.net
681,Большакова,Афиноген,Ильинична,2000-03-15,2376,992512,ГУ МВД России по респ. Коми,"п. Красногорск (Моск.), ул. Станционная, д. 77, 239847",+72256787188,vjacheslav_1978@example.org
682,Воробьева,Ангелина,Альбертовна,1976-01-10,2546,187949,ГУ МВД России по Еврейская АО,"г. Осташков, ул. Серова, д. 634 стр. 5/8, 605867",84963830972,nikolabragin@example.org
683,Филатова,Тихон,Ануфриевич,1948-11-01,3044,571145,ГУ МВД России по Омская обл.,"с. Дагомыс, ул. Правды, д. 6, 786457",8 (655) 575-1247,ahohlov@example.org
684,Мамонтов,Станислав,Филатович,1948-12-11,7528,971415,ГУ МВД России по Хабаровский край,"к. Березники, ул. Зои Космодемьянской, д. 6/5 к. 2, 244418",89740233868,gmorozov@example.org
685,Калашников,Рюрик,Анатольевич,2002-04-23,6521,332823,ГУ МВД России по респ. Саха (Якутия),"с. Калязин, пер. Победы, д. 3, 860205",+7 898 309 4134,loginovanina@example.net
